0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.003, 0.001, 0.033, 0.1, 0.033, 0, 0, 0, 0, 0
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.004, 0.002, 0.05, 0.075, 0.05, 0, 0, 0, 0, 0
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.005, 0.003, 0.06, 0.06, 0.06, 0, 0, 0, 0, 0
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.006, 0.004, 0.067, 0.05, 0.067, 0, 0, 0, 0, 0
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0, 0, 0, 0, 0.1, 0, 0, 0.007, 0.005, 0.071, 0.043, 0.071, 0, 0, 0, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0.05, 0.1, 0, 0, 0.05, 0.1, 0, 0.008, 0.001, 0.012, 0.05, 0.012, 0, 0.012, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.001, 0.067, 0.1, 0, 0, 0.033, 0.1, 0, 0.009, 0.001, 0.011, 0.056, 0.022, 0, 0.022, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.004, 0.001, 0.075, 0.1, 0, 0, 0.025, 0.1, 0, 0.01, 0.001, 0.01, 0.06, 0.03, 0, 0.03, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.001, 0.1, 0.1, 0, 0, 0.033, 0.1, 0, 0.011, 0.001, 0.009, 0.064, 0.036, 0, 0.036, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.001, 0.1, 0.1, 0, 0, 0.033, 0.1, 0, 0.012, 0.001, 0.008, 0.067, 0.042, 0, 0.042, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0.1, 0.1, 0, 0, 0.05, 0.1, 0, 0.013, 0.001, 0.008, 0.069, 0.046, 0, 0.046, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0.1, 0.1, 0, 0, 0.05, 0.1, 0, 0.014, 0.001, 0.007, 0.071, 0.05, 0, 0.05, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003, 0.001, 0.1, 0.1, 0, 0, 0.033, 0.1, 0, 0.015, 0.001, 0.007, 0.073, 0.053, 0, 0.053, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.016, 0.001, 0.006, 0.075, 0.056, 0, 0.056, 0.1, 0, 0
0, 0.02, 0.06, 0, 8E-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0.05, 0, 0, 0, 0.05, 0.1, 0, 0.017, 0.006, 0.035, 0.071, 0.035, 0, 0.053, 0, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.018, 0.001, 0.006, 0.072, 0.056, 0, 0.056, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.019, 0.001, 0.005, 0.074, 0.058, 0, 0.058, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.02, 0.001, 0.005, 0.075, 0.06, 0, 0.06, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.021, 0.001, 0.005, 0.076, 0.062, 0, 0.062, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.022, 0.002, 0.009, 0.073, 0.064, 0, 0.064, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0.1, 0.1, 0, 0, 0.05, 0.1, 0, 0.023, 0.001, 0.004, 0.074, 0.065, 0, 0.065, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.024, 0.001, 0.004, 0.075, 0.067, 0, 0.067, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0.1, 0.1, 0, 0, 0.05, 0.1, 0, 0.025, 0.002, 0.008, 0.072, 0.068, 0, 0.068, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.026, 0.002, 0.008, 0.069, 0.069, 0, 0.069, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0.001, 0.1, 0.1, 0, 0, 0.05, 0.1, 0, 0.027, 0.001, 0.004, 0.07, 0.07, 0, 0.07, 0.1, 0, 0
0, 0, 0.12, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0.001, 0.1, 0.1, 0, 0, 0.1, 0, 0, 0.028, 0.001, 0.004, 0.071, 0.071, 0, 0.071, 0.1, 0, 0
